transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,Month,Weekday,Hour,store_location_enc,product_category_enc,Month_enc,Weekday_enc,Total_Sale,Peak_Time,Cluster,Sales_Class
24132,2023-02-12,17:49:47,1,8,Hell's Kitchen,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,Feb,Sun,17,1,3,1,3,18.0,0,2,1
64066,2023-04-11,16:39:54,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,Apr,Tue,16,1,2,0,5,5.0,0,1,1
6760,2023-01-13,08:23:47,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,Jan,Fri,8,2,5,2,0,1.6,1,0,0
71054,2023-04-19,14:22:42,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Apr,Wed,14,2,0,0,6,3.25,0,1,0
12214,2023-01-22,09:38:18,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,Jan,Sun,9,2,5,2,3,1.6,1,0,0
66549,2023-04-14,14:57:06,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,Apr,Fri,14,2,2,0,0,6.0,0,1,1
60390,2023-04-07,13:31:21,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,Apr,Fri,13,0,8,0,0,2.5,0,1,0
54242,2023-03-30,14:36:35,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,Mar,Thu,14,2,8,4,4,3.1,0,1,0
39981,2023-03-10,08:26:10,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Mar,Fri,8,1,2,4,0,3.0,1,0,0
31744,2023-02-25,12:45:49,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Feb,Sat,12,1,0,1,2,3.75,0,0,0
22091,2023-02-09,10:14:36,2,5,Lower Manhattan,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,28.0,Feb,Thu,10,2,1,1,4,28.0,1,2,1
134262,2023-06-18,07:29:19,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Jun,Sun,7,1,8,3,3,2.5,1,0,0
58508,2023-04-05,12:34:56,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Apr,Wed,12,0,8,0,6,5.0,0,0,1
124183,2023-06-09,15:59:25,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,Jun,Fri,15,1,2,3,0,4.4,0,1,0
130041,2023-06-14,11:04:18,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,Jun,Wed,11,0,2,3,6,8.5,1,0,1
130286,2023-06-14,16:28:04,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,Jun,Wed,16,2,2,3,6,5.0,0,1,1
60968,2023-04-08,10:13:56,1,5,Lower Manhattan,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,19.75,Apr,Sat,10,2,3,0,2,19.75,1,2,1
27776,2023-02-19,06:31:11,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Feb,Sun,6,1,8,1,3,3.0,0,0,0
60485,2023-04-07,16:21:45,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,Apr,Fri,16,0,2,0,0,3.5,0,1,0
109327,2023-05-27,09:55:48,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,May,Sat,9,1,4,5,2,7.0,1,0,1
43449,2023-03-15,07:52:01,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,Mar,Wed,7,1,2,4,6,4.25,1,0,0
57789,2023-04-04,13:44:07,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,Apr,Tue,13,1,0,0,5,3.5,0,1,0
18417,2023-02-02,18:55:04,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Feb,Thu,18,0,2,1,4,3.0,0,1,0
79783,2023-04-30,08:27:23,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,Apr,Sun,8,1,0,0,3,4.5,1,0,0
84103,2023-05-04,14:29:09,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,Thu,14,2,0,5,4,3.5,0,1,0
24097,2023-02-12,16:45:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,Feb,Sun,16,2,2,1,3,3.75,0,1,0
129367,2023-06-14,08:16:21,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Jun,Wed,8,1,0,3,6,3.25,1,0,0
19866,2023-02-05,13:12:45,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Feb,Sun,13,0,8,1,3,2.5,0,1,0
106002,2023-05-24,09:30:05,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,Wed,9,2,0,5,6,3.75,1,0,0
33728,2023-02-28,19:55:13,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,Feb,Tue,19,1,2,1,5,3.0,0,1,0
115817,2023-06-02,15:03:12,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Jun,Fri,15,0,8,3,0,5.0,0,1,1
95396,2023-05-14,17:42:46,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,Sun,17,1,8,5,3,6.0,0,1,1
21680,2023-02-08,15:48:30,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,Feb,Wed,15,1,2,1,6,2.5,0,1,0
17624,2023-02-01,14:35:25,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Feb,Wed,14,0,8,1,6,2.5,0,1,0
72124,2023-04-21,07:40:01,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,7.949999999999999,Apr,Fri,7,2,0,0,0,7.949999999999999,1,0,1
72989,2023-04-22,07:24:32,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Apr,Sat,7,1,2,0,2,8.5,1,0,1
72438,2023-04-21,10:01:46,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Apr,Fri,10,0,4,0,0,4.75,1,0,1
5904,2023-01-11,11:24:31,1,8,Hell's Kitchen,8,45.0,Coffee beans,Premium Beans,Civet Cat,45.0,Jan,Wed,11,1,3,2,6,45.0,1,2,1
124011,2023-06-09,12:44:14,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,Jun,Fri,12,0,8,3,0,2.5,0,0,0
144735,2023-06-26,15:47:24,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,Jun,Mon,15,2,2,3,1,6.0,0,1,1
41758,2023-03-12,15:12:59,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Mar,Sun,15,1,8,4,3,2.5,0,1,0
69044,2023-04-17,10:25:39,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,Apr,Mon,10,0,4,0,1,4.5,1,0,0
15061,2023-01-27,09:44:08,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,Jan,Fri,9,0,2,2,0,2.5,1,0,0
136100,2023-06-19,10:20:10,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,Jun,Mon,10,1,8,3,1,8.0,1,0,1
113178,2023-05-31,07:57:48,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,May,Wed,7,2,4,5,6,7.5,1,0,1
52208,2023-03-27,11:43:56,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,Mar,Mon,11,0,2,4,1,3.0,1,0,0
108228,2023-05-26,09:46:21,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,Fri,9,2,0,5,0,4.5,1,0,0
109044,2023-05-27,08:11:27,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,May,Sat,8,0,2,5,2,3.5,1,0,0
54342,2023-03-30,17:59:26,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,Mar,Thu,17,2,2,4,4,6.0,0,1,1
53519,2023-03-29,14:47:45,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Mar,Wed,14,0,2,4,6,3.0,0,1,0
71801,2023-04-20,12:14:40,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Apr,Thu,12,0,0,0,4,3.0,0,0,0
45634,2023-03-18,07:50:55,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,Mar,Sat,7,0,4,4,2,9.0,1,0,1
149060,2023-06-30,11:25:25,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Jun,Fri,11,1,4,3,0,4.75,1,0,1
78558,2023-04-28,13:46:08,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,Apr,Fri,13,2,2,0,0,6.0,0,1,1
58290,2023-04-05,09:12:39,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,Apr,Wed,9,1,2,0,6,3.0,1,0,0
109275,2023-05-27,09:36:44,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,May,Sat,9,1,8,5,2,3.0,1,0,0
133890,2023-06-17,14:11:39,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Jun,Sat,14,0,8,3,2,5.0,0,1,1
95451,2023-05-14,19:19:56,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,May,Sun,19,1,6,5,3,9.5,0,1,1
134578,2023-06-18,09:20:58,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,6.5,Jun,Sun,9,1,0,3,3,6.5,1,0,1
15283,2023-01-27,14:26:49,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,Jan,Fri,14,0,8,2,0,2.5,0,1,0
33693,2023-02-28,18:52:49,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,Feb,Tue,18,1,2,1,5,2.5,0,1,0
11731,2023-01-21,09:57:41,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Jan,Sat,9,0,8,2,2,6.0,1,0,1
84024,2023-05-04,13:45:41,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,May,Thu,13,0,2,5,4,6.0,0,1,1
139014,2023-06-21,18:20:11,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,Jun,Wed,18,2,2,3,6,2.2,0,1,0
12263,2023-01-22,10:38:42,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,Jan,Sun,10,1,2,2,3,2.2,1,0,0
60373,2023-04-07,13:07:51,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,Apr,Fri,13,1,8,0,0,2.5,0,1,0
136632,2023-06-19,17:30:05,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,Jun,Mon,17,1,8,3,1,6.0,0,1,1
36048,2023-03-04,13:47:35,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,Mar,Sat,13,1,8,4,2,2.5,0,1,0
116987,2023-06-03,15:14:15,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,Jun,Sat,15,2,0,3,2,3.5,0,1,0
24756,2023-02-13,18:26:41,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,Feb,Mon,18,2,2,1,1,3.0,0,1,0
2514,2023-01-05,14:49:53,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,Jan,Thu,14,0,0,2,4,3.5,0,1,0
67622,2023-04-15,19:51:21,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,Apr,Sat,19,1,2,0,2,2.5,0,1,0
45354,2023-03-17,13:55:37,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Mar,Fri,13,0,2,4,0,3.0,0,1,0
16341,2023-01-29,17:30:37,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jan,Sun,17,2,0,2,3,3.0,0,1,0
133027,2023-06-17,06:18:43,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,Jun,Sat,6,2,0,3,2,4.5,0,0,0
84917,2023-05-05,11:53:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,May,Fri,11,2,2,5,0,3.75,1,0,0
989,2023-01-02,17:02:59,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Jan,Mon,17,2,0,2,1,3.0,0,1,0
26816,2023-02-17,09:09:26,1,3,Astoria,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,Feb,Fri,9,0,3,1,0,18.0,1,2,1
57925,2023-04-04,15:36:30,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,Apr,Tue,15,0,8,0,5,5.0,0,1,1
42033,2023-03-13,08:25:17,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Mar,Mon,8,0,8,4,1,2.5,1,0,0
68957,2023-04-17,09:42:54,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,Apr,Mon,9,2,2,0,1,3.5,1,0,0
96182,2023-05-15,10:58:40,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,May,Mon,10,2,2,5,1,3.5,1,0,0
84198,2023-05-04,15:23:35,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,Thu,15,0,2,5,4,6.0,0,1,1
142415,2023-06-24,16:27:44,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Jun,Sat,16,0,2,3,2,3.0,0,1,0
67975,2023-04-16,09:08:28,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,Apr,Sun,9,1,8,0,3,2.5,1,0,0
12216,2023-01-22,09:39:08,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,10.5,Jan,Sun,9,2,2,2,3,10.5,1,0,1
54427,2023-03-31,07:13:14,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,Mar,Fri,7,2,2,4,0,3.1,1,0,0
146499,2023-06-28,09:40:41,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,Jun,Wed,9,2,8,3,6,2.5,1,0,0
71711,2023-04-20,10:35:15,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,Apr,Thu,10,1,8,0,4,2.5,1,0,0
101872,2023-05-20,10:15:42,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,May,Sat,10,1,5,5,2,1.6,1,0,0
89460,2023-05-09,10:26:50,1,5,Lower Manhattan,74,4.38,Bakery,Biscotti,Ginger Biscotti,4.38,May,Tue,10,2,0,5,5,4.38,1,0,0
55969,2023-04-02,10:55:38,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Sun,10,1,0,0,3,3.25,1,0,0
63823,2023-04-11,10:57:05,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Apr,Tue,10,2,8,0,5,5.0,1,0,1
64880,2023-04-12,16:08:46,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Apr,Wed,16,2,8,0,6,6.0,0,1,1
82676,2023-05-03,10:40:11,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,Wed,10,2,2,5,6,7.5,1,0,1
35327,2023-03-03,13:00:44,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Mar,Fri,13,0,4,4,0,3.75,0,1,0
81064,2023-05-01,15:35:49,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,May,Mon,15,1,4,5,1,7.5,0,1,1
93923,2023-05-13,10:53:29,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,May,Sat,10,0,4,5,2,9.5,1,0,1
29645,2023-02-22,06:03:19,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Feb,Wed,6,2,0,1,6,3.25,0,0,0
34213,2023-03-01,16:33:50,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,Mar,Wed,16,1,0,4,6,3.5,0,1,0
54485,2023-03-31,08:18:03,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Mar,Fri,8,1,0,4,0,3.75,1,0,0
36545,2023-03-05,11:08:42,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Mar,Sun,11,0,2,4,3,5.0,1,0,1
130233,2023-06-14,15:36:16,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Jun,Wed,15,0,2,3,6,8.5,0,1,1
69137,2023-04-17,11:12:00,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,Apr,Mon,11,2,5,0,1,0.8,1,0,0
45994,2023-03-18,11:52:19,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,Mar,Sat,11,0,4,4,2,9.0,1,0,1
20829,2023-02-07,09:14:46,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,Feb,Tue,9,2,2,1,5,4.9,1,0,1
41356,2023-03-12,07:48:23,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Mar,Sun,7,0,4,4,3,3.75,1,0,0
56705,2023-04-03,08:50:21,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,Apr,Mon,8,1,8,0,1,5.0,1,0,1
19477,2023-02-04,16:43:54,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,Feb,Sat,16,0,2,1,2,7.5,0,1,1
28216,2023-02-19,11:47:02,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,Feb,Sun,11,0,2,1,3,3.0,1,0,0
39586,2023-03-09,12:57:30,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,Mar,Thu,12,1,8,4,4,3.0,0,0,0
81498,2023-05-02,08:13:20,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,Tue,8,2,0,5,5,3.0,1,0,0
80127,2023-04-30,12:20:58,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,Apr,Sun,12,1,0,0,3,3.25,0,0,0
16480,2023-01-30,08:15:47,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,Jan,Mon,8,1,2,2,1,3.0,1,0,0
46148,2023-03-18,16:20:33,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,Mar,Sat,16,2,2,4,2,6.0,0,1,1
55449,2023-04-01,14:32:54,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Apr,Sat,14,1,2,0,2,8.5,0,1,1
12065,2023-01-22,06:26:01,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,Jan,Sun,6,2,2,2,3,6.0,0,0,1
126178,2023-06-11,10:08:31,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,Jun,Sun,10,2,2,3,3,6.0,1,0,1
69495,2023-04-18,07:17:20,1,5,Lower Manhattan,82,12.0,Branded,Housewares,I Need My Bean! Diner mug,12.0,Apr,Tue,7,2,1,0,5,12.0,1,2,1
54846,2023-03-31,13:44:15,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,Mar,Fri,13,2,2,4,0,4.4,0,1,0
147953,2023-06-29,14:54:38,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,Jun,Thu,14,1,2,3,4,2.1,0,1,0
20299,2023-02-06,12:03:26,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,Feb,Mon,12,0,2,1,1,4.0,0,0,0
40477,2023-03-10,17:11:34,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,Mar,Fri,17,1,8,4,0,3.0,0,1,0
16337,2023-01-29,17:21:08,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Jan,Sun,17,0,2,2,3,8.5,0,1,1
112267,2023-05-30,08:44:16,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,May,Tue,8,2,8,5,5,5.0,1,0,1
93931,2023-05-13,10:54:28,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,Sat,10,1,8,5,2,3.0,1,0,0
106743,2023-05-24,18:52:54,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,Wed,18,0,2,5,6,6.0,0,1,1
67029,2023-04-15,08:49:46,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,Apr,Sat,8,1,8,0,2,3.0,1,0,0
41909,2023-03-13,07:00:23,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Mar,Mon,7,0,4,4,1,4.75,1,0,1
65253,2023-04-13,08:46:55,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,Apr,Thu,8,2,2,0,4,2.0,1,0,0
135008,2023-06-18,12:52:41,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,Jun,Sun,12,2,2,3,3,3.75,0,0,0
41538,2023-03-12,10:04:37,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,Mar,Sun,10,2,8,4,3,2.5,1,0,0
149348,2023-06-30,17:55:21,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,Jun,Fri,17,2,2,3,0,3.75,0,1,0
131735,2023-06-16,06:51:30,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Jun,Fri,6,1,8,3,0,6.0,0,0,1
38017,2023-03-07,10:40:58,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,Mar,Tue,10,1,8,4,5,3.0,1,0,0
91016,2023-05-10,16:41:07,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,May,Wed,16,0,5,5,6,1.6,0,1,0
92184,2023-05-11,18:35:44,1,3,Astoria,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,May,Thu,18,0,1,5,4,14.0,0,2,1
78239,2023-04-28,08:04:51,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Apr,Fri,8,2,0,0,0,3.0,1,0,0
126587,2023-06-11,15:14:52,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,Jun,Sun,15,2,8,3,3,3.0,0,1,0
72778,2023-04-21,16:31:18,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,Apr,Fri,16,1,2,0,0,2.0,0,1,0
21253,2023-02-08,07:30:17,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,Feb,Wed,7,2,2,1,6,4.25,1,0,0
6785,2023-01-13,08:37:28,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Jan,Fri,8,0,8,2,0,5.0,1,0,1
19165,2023-02-04,11:01:48,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Feb,Sat,11,0,4,1,2,3.5,1,0,0
85471,2023-05-05,17:35:15,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,May,Fri,17,2,2,5,0,7.0,0,1,1
92510,2023-05-12,08:50:13,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,May,Fri,8,0,8,5,0,5.0,1,0,1
131286,2023-06-15,12:02:55,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,Jun,Thu,12,1,8,3,4,8.0,0,0,1
71855,2023-04-20,13:41:25,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,Apr,Thu,13,0,2,0,4,2.0,0,1,0
60992,2023-04-08,10:26:06,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Apr,Sat,10,1,8,0,2,3.0,1,0,0
96667,2023-05-16,06:35:04,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,May,Tue,6,2,8,5,5,2.5,0,0,0
50193,2023-03-24,13:59:28,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,Mar,Fri,13,2,2,4,0,6.0,0,1,1
29048,2023-02-20,19:13:31,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Feb,Mon,19,0,0,1,1,3.25,0,1,0
137672,2023-06-20,14:50:53,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,Jun,Tue,14,0,8,3,5,3.0,0,1,0
1371,2023-01-03,14:09:18,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,Jan,Tue,14,1,8,2,5,2.5,0,1,0
